GQQ,Alpha
0.2302693840318753,0.2865529700216416
0.1804374223074429,0.2972760346926499
0.0646280738046235,0.1360017398524252
0.3148618495199746,0.389581720387371
0.128844618909508,0.2574677501258326
0.3814655199026517,0.4386962233446844
0.0962838248060157,0.2168202788269767
0.2127562480014221,0.260061829167525
0.0637907835289692,0.0319829263396056
0.221408458592128,0.3166506715330446
0.2258437429615241,0.3060120517896328
0.2335808560147513,0.2611306897200975
0.101575664874596,0.1988206791084688
0.3727760370879069,0.4356015366600712
0.1090912784976391,0.2449123823235485
0.2618999776701909,0.3638920633776217
0.0507975642518746,0.1028039585146162
0.4018723330942161,0.4296121484067257
0.0558127234071916,0.1948481782951527
0.1062467374478006,0.1884532230711439
0.0614171318589867,0.1168521861714149
0.1097072646374061,0.1874997827907311
0.0495845900073295,0.131320354794067
0.0826368716093781,0.0748114995790389
0.1914439480386176,0.3027262628645167
0.1598073655596901,0.221524940374238
0.1886677062163231,0.2923030887037358
0.4123657723176936,0.4570661970854559
0.296835336001037,0.3891045024980297
0.3255903308852007,0.3712767604070773
0.20582211148499,0.340592932723689
0.0849865985724485,0.1149835263615842
0.0723667946073985,0.2021409247335343
0.3046069886520194,0.3677475980173129
0.0553316789486983,0.1385091529477091
0.0408389763520442,0.0462670303013583
0.165209852471434,0.2732083823510754
0.2465192346279809,0.3619530586211361
0.3352719573691542,0.37316821719248
0.3304630225039328,0.3978213121632323
0.1841293418546545,0.2840572383901323
0.2101643898854476,0.2880793415031158
0.3334319138786408,0.412519213597647
0.2802259622975795,0.356061304617176
0.3493691262755339,0.3993561474232049
0.232342539123328,0.3341525302531749
0.1791898433052152,0.2199901571659639
0.2730033201934763,0.3630144577445678
0.2217599628020861,0.2883894769143638
0.1663407028324193,0.2637998073341817
0.0815288970216876,0.1373854580978889
0.1378905129541311,0.2084280056986605
0.0570711233182468,0.1612157055966094
0.2501473957529129,0.2878971730023457
0.3371962021551364,0.4011362705207635
0.3899224638977673,0.4428841719508408
0.082214780088437,0.1105990764110481
0.2047046877519364,0.3011040866315499
0.0725109171066418,0.1981220403298796
0.0794993628824463,0.1449265665644049
0.0786714842126626,0.1851441570559513
0.2759816248103738,0.3520748622525701
0.2625572377578017,0.3648910886773274
0.439442108465824,0.5008828573699484
0.0682126330946532,0.130588089991674
0.3212930593472192,0.400588053294818
0.2598001836490226,0.3061175352155707
0.4013258481605597,0.4616257605157153
0.1805081226166762,0.2571873498204486
0.3006905020100064,0.4129075611088814
0.1819418518482701,0.3020592834222777
0.0587511391805017,0.1676361192928767
0.0664715002774207,0.2021176616533821
0.3562649721768548,0.3950976957270735
0.0702245455425899,0.1155071139149851
0.2926019294022874,0.3631403310564559
0.3777297429474029,0.4517357283137354
0.0401581849394615,0.1199565770760664
0.2867223373470214,0.3556988424669391
0.1232100379289365,0.1637962675335978
0.2930175360635869,0.3355020563395132
0.1211053952164464,0.1592206077840562
0.1599131437390265,0.2789884703689977
0.437145366030786,0.4801970783685379
0.1770524823836416,0.2506463447396502
0.141801516919619,0.3180388200964087
0.055713248912982,0.1034820380407961
0.1411824517628563,0.240712474965756
0.2413150603035404,0.3181040266664217
0.1601572612090358,0.2932423769871692
0.1308397680996625,0.1863095623643378
0.2252917777789251,0.3063153360464533
0.17211885118892,0.2880986317768642
0.281147181296469,0.3760818194840428
0.0582480714142091,0.1974274254016484
0.1008471453074048,0.179468643065055
0.1596566776476549,0.231683464780199
0.0490322669970594,0.219261629044458
0.285417013106745,0.3974475520235052
0.2460247059117241,0.3189132584228622
0.2811930079356771,0.3094991236594323
0.4256064381381902,0.4709224851786747
0.1098787402711556,0.1997549061974297
0.0950141377965605,0.2116481752106345
0.3024777075092852,0.3853078203061634
0.3155359878351369,0.3818301446345499
0.1494975026525489,0.2312096896711008
0.2006174402403372,0.2674722800805952
0.3474452389677814,0.3722153305557386
0.310148583279676,0.3559426042256123
0.1042948677649128,0.2346716980290009
0.352717365498495,0.3313757307434985
0.3059790632970287,0.407372296675376
0.274746551206106,0.3923705111103047
0.3696620006587177,0.4019938149368444
0.2800374889601202,0.3719996282943219
0.1681556591404285,0.2645913162840868
0.0449412937247104,0.1181832052667901
0.3242743525487523,0.423124238475072
0.3241919782106239,0.3855043607992985
0.4344819471446436,0.5267063536959031
0.1478024303838364,0.2116097510602074
0.0744749540508664,0.1166128497917701
0.2383887028286022,0.3439806827345504
0.0700509516810653,0.1324610823793761
0.4370806972175575,0.475307695736416
0.0919245246195133,0.1529639971573621
0.0456438408213665,0.1454801960593005
0.1340843287420936,0.2345820034587709
0.427207042415573,0.4808359799302841
0.126279117203478,0.19959306086404
0.0824139209814015,0.1999579753921262
