GQQ,Alpha
0.5001016589663358,0.1863320591674133
0.5828638560314527,0.3107488893738099
0.5579634659259041,0.4499773568935853
0.518273067642147,0.3124350885775504
0.191005213002139,0.2846571966221197
0.1011762741032128,0.2943714660190531
0.4784274840276244,0.4540364293510962
0.4570506469983443,0.2951303440683065
0.1731196427243284,0.3387946121056926
0.6121602163541793,0.3730958104511321
0.5963346282179508,0.5109316602129303
0.6117448113425829,0.4888143120283137
0.6372195540070347,0.1425226654345011
0.1971706169871357,0.3039540207127651
0.3625018991227925,0.3840905680059592
0.6125757176652213,0.3983139307210757
0.5644701156962626,0.3901979188374067
0.4216474380144953,0.3959256039103787
0.2327449333349267,0.3916877257002523
0.6651522791666106,0.39164887115607
0.1538423315005859,0.4106676660312832
0.4479409507919495,0.3236812235450432
0.5176253229305261,0.3918778304937422
0.6071689202650297,0.3287339779004125
0.6338046936147461,0.4744922520299547
0.4446673918256093,0.347853102117281
0.3813868303798277,0.4490507352622195
0.2213501882459676,0.4264605983844493
0.4699882889910679,0.3969023563250686
0.5606693197398743,0.2264887276584869
0.131902422235477,0.4032778501174233
0.6092374718890006,0.4715897824716046
0.6588052318583368,0.4204187632316515
0.6299234024037604,0.4665239861158149
0.5041450416864934,0.4652657118399934
0.629464053031519,0.4676909564036146
0.5870727754052885,0.4130650521820926
0.4496258647127715,0.2963407252414478
0.6563903148946131,0.4141932469886531
0.4120095550625663,0.2466739166354427
0.2709339966739734,0.3912923600925811
0.1382748994315449,0.4010960160441403
0.1126394924735151,0.3435401661419321
0.7216784094997095,0.4578590088482155
0.5570894395498511,0.4608270432158842
0.3788032800082497,0.4127031816554942
0.2022036421550401,0.3430264708153095
0.5666299928455224,0.4518663943896213
0.6066101712906011,0.3861658620713949
0.1550945100841504,0.3577306542136278
0.083665306114098,0.3067020411636386
0.5434812821236781,0.4552012151901254
0.5425849503523734,0.3490286956338158
0.2590782098995949,0.3797074872548673
0.6809958872922127,0.4460155809330695
0.6400049145078013,0.4267462672486498
0.5628112542667839,0.4090420198117151
0.3974738634555538,0.4160311395717858
0.3027616111365118,0.3497042613585241
0.6230326850874536,0.2909448305774162
0.1111886688287775,0.3453486428730113
0.5563100153465785,0.4021337684141049
0.6624343492137206,0.3831319396178157
0.2117865249524769,0.3438744412245988
0.2292454164183194,0.3802802849195494
0.4140356008504329,0.4266720763172097
0.3450071125272851,0.4148837244185208
0.4883810872958936,0.4386326891941469
0.6088858331757661,0.3992017340706312
0.1045619284166871,0.3838902551194977
0.569236564656433,0.3815909933859761
0.5104757545957677,0.3397456612898184
0.2060715770875116,0.3775576308033387
0.1133247301152433,0.3020285472794063
0.5842555230182088,0.3100197042566162
0.3844251048295606,0.4298267982097889
0.6243995349954456,0.0324113712834599
0.5823704554062252,0.340985405523457
0.5276160637048461,0.37297853853545
0.6357342845904606,0.3582613120415875
0.5209747371139342,0.3987939645497599
0.6266877634912077,0.3258549587005104
0.567932070085632,0.4531029517036113
0.1829856850620573,0.3641360622052086
0.4971374443756045,0.4326497840664944
0.6556766749817127,0.4418377368914893
0.6614128651065374,0.3187335735580385
0.6139268935048792,0.4349866545105264
0.6260951388098824,0.3562302194066847
0.5774624567291712,0.4709605149880275
0.6788432202601817,0.2712674367419261
0.2639202254110684,0.3771609582543573
0.1611795062510003,0.3405497413837073
0.6346298045417385,0.4531729302355383
0.6396952599850256,0.3757464465350912
0.5758288596821726,0.4350295077367813
0.5688373714306989,0.359745252914551
0.1556295713405561,0.3595013183332976
0.2945499854863179,0.4326574434443486
0.4343825393534208,0.4022336355690752
0.5207617143145626,0.4682042146501776
0.5841972536607574,0.358689816917032
0.6331015732623639,0.4686366992595524
0.1965628190787249,0.3849719528966122
0.6129831062456792,0.3836136851599097
0.4280462900429038,0.354593520010211
0.3341144332809865,0.4479444480624706
0.3171891630975039,0.42163764978604
0.6960340667785166,0.4049607010137017
0.4451856287322644,0.3910665937397419
0.2044436560724866,0.3682194011362151
0.565588727879824,0.4116568461245367
0.265257609965845,0.4506638604786555
0.6143620604441222,0.446784443906193
0.6595510348296667,0.4820605221964235
0.2618159532129136,0.3833379708731426
0.59695991739861,0.2710878708649515
0.5881879992871717,0.3511058845411671
0.5765000840069123,0.4795660023124496
0.4722076711984661,0.3460511393633292
0.3233916372546109,0.3557679706375469
0.5419874561638942,0.305657586650519
0.6180037247958559,0.3184275753890723
0.216487347382962,0.3882897953400152
0.5878089595455454,0.3373245200846137
0.1616540634048583,0.345137607574113
0.6888315943283543,0.4837750400073218
0.57517355803676,0.3492047996743442
0.5043818096219783,0.4555483736128694
0.2199371866992739,0.3925060004708712
0.378139770438633,0.4455284615439986
0.3962202238149613,0.411915023354886
0.4067005642052024,0.4059233039911226
0.6661479591131092,0.428494381147696
0.5318981242540033,0.4788747121232586
0.5260967657797551,0.3883388455936278
0.5594900399507163,0.2438675000317801
0.550525653680142,0.3991148923391311
0.279865169353382,0.3755152636183718
0.6579722929962593,0.3273786995194204
0.5943555440204594,0.3383367440945355
0.2279110825477377,0.3832095991786202
0.6295643972189096,0.4294502381601973
0.6397305449585964,0.4416429278536128
0.1749737952247165,0.2874807838858849
0.6310688187203483,0.3152631202425438
0.5496210941355439,0.2341911774521259
0.5035870675209055,0.2880711585471657
0.5975903945317469,0.4879660824762081
0.4423502482293915,0.322232529304752
0.1951314321079976,0.3634031345717748
0.4667522582832272,0.3174619458086888
0.6161766649516967,0.4683967063630574
0.6287298555733222,0.4490608143525694
0.6285568792138341,0.3737584013616436
0.2516067918578901,0.3794624461356017
0.1363636108896578,0.3559008995735086
0.6038908990664591,0.4301844011849637
0.5910172862457439,0.4033769385076256
0.3613038420173435,0.3885472682273694
0.4669055234748311,0.3648164610710545
