GQQ,Alpha
0.0002681008193576,0.0397719351012554
0.0001989275992124,0.0672919287640533
0.0003937172497664,0.0920889694854305
0.0002768802994838,0.0993762920478941
0.0001005421699349,0.0673191383004618
0.0003671765740274,0.0785828189819531
0.0004953947652195,0.0523675623240503
0.0002770964572336,0.0673012712368673
0.0001688268621498,0.0745902804103058
0.0001689738967031,0.0256336243260394
0.0003129372162804,0.1016322015610206
0.0001468669866024,0.0608978886046939
0.0002348043726966,0.0812791964333171
0.0001510368861472,0.0775405519236288
0.000224183068323,0.0863178684059323
0.0003701356805888,0.0302217585321167
0.0001651330358571,0.054021439245476
0.0004702515152619,0.0691422671753276
0.0001719787560119,0.0647029290107687
0.0002890985449197,0.0384986323694225
0.0001630238013602,0.0793463497229952
0.0001289449575643,0.0830848204146184
0.0001768345426038,0.0551634654593743
0.0001477641913848,0.0603873404833786
0.0001819939982198,0.0513838117435023
0.000130765274061,0.0595005419268898
0.0002891029122326,0.0666666991378709
0.0002715817715445,0.047376449513509
0.0002697162996455,0.0677138567644326
0.000210331537136,0.0773296201910103
0.0002408728247346,0.0662771016241483
0.000212112332638,0.100896009346428
0.0001701121192829,0.096702600150796
0.0001619609760472,0.0726653789946514
0.0002027055651704,0.1052727614025272
0.0002237265164153,0.0646313970763321
0.0002518441844924,0.0628443437264307
0.0001139703171988,0.0822157877145279
0.0003894216114046,0.0290534341279599
0.0004457727824808,0.0515492603641676
0.0001326443186282,0.0729003200269316
0.0002003452006708,0.0850377807920302
0.0001114201150158,0.0645261690069337
0.0001020536646645,0.0988144705282647
0.0001130309754491,0.0707141221049107
0.000383899407735,0.0404119876224988
0.000258497720552,0.0806550296594907
0.0002168944390469,0.0765030596212323
0.0002209945438993,0.113624838739542
0.0001767510473427,0.0712723444665276
0.0001194630027885,0.0664573700056005
0.0002159017405023,0.0556104216065068
