GQQ,Alpha
0.0500377217050043,0.3443999066742077
0.0075482394124385,0.3348903670041905
0.0443611278992019,0.183361967329659
0.0428840328982934,0.3303659240152714
0.0386892546421104,0.4040921899213896
0.0238075436923242,0.3332487221866863
0.0724685676202917,0.5334749331189763
0.0321395474986794,0.2269259787305367
0.0115637552455639,0.3537913602300567
0.0402169206826843,0.5146768775319671
0.079198892862711,0.4089632167106087
0.0248284029315134,0.1279200756412937
0.0163477100218434,0.1501731111813251
0.0409141796675858,0.2033986471540393
0.0474732299310001,0.5216572955728411
0.0151839900211684,0.40538210630277
0.0414537544444402,0.4209617568479445
0.0305601333315158,0.4600285081029966
0.0060096777946913,0.4469590198359753
0.0755685929063927,0.4886711094643988
0.0106824330422798,0.4199234598122353
0.0290085643482322,0.4404864918829553
0.0341210114552724,0.5141760747018274
0.0244298646994864,0.3897002176592337
0.0400473743092848,0.4570078150533233
0.0218575660436136,0.3247643908579367
0.0167639646422057,0.3774005807721453
0.052097466486244,0.3428678463501999
0.0804258319381774,0.2274847773808565
0.0184275353470297,0.445742894249256
0.0827922095840576,0.08841469272212
0.0927497744894987,0.6284415971623589
0.0212123401724679,0.409487601727787
0.0470673417420938,0.4588802785239296
0.0289319561766759,0.4546276948323206
0.0108550369532399,0.3633402291911961
0.0129469429991082,0.2765115339073888
0.0339094818705113,0.3573851040255993
0.0357517147253906,0.3891902589905079
0.0573253514934661,0.5571329892973522
0.0593814604029735,0.4616753960137774
0.0368535656606151,0.3823578361749167
0.0194378959259766,0.3202834269373645
0.0619505213330733,0.4791152207504418
0.0101124761010726,0.3504834393188942
0.0118696540360321,0.502492308802622
0.0687515963319894,0.3976800209863323
0.018783569522455,0.3910527169894028
0.0213079701219741,0.3893914299330911
0.0173521796499237,0.3670323462929363
0.0539499238056304,0.5740062813111134
0.0144449357805748,0.1695137541224801
0.0300597007479475,0.2834387617583044
0.0350366219204936,0.3820920953262531
0.0182430213417421,0.522099703848118
0.0142191886468295,0.4442851137410094
0.0743795325196861,0.7391685062625102
0.0425277380952935,0.3326873713860483
0.0248230402608621,0.2914162679200698
0.0328786958854194,0.3821772923614122
0.0301892530135501,0.279608581860955
0.0135552604284132,0.504525155772215
0.0535335463473155,0.6054739255507546
0.0141671852276474,0.512988962865251
0.0586328164185154,0.3236888401701693
0.038456648103627,0.3683997993587126
0.0219961263031505,0.3415914507729582
0.0087919352135854,0.3289169043061554
0.0038688985984308,0.2641309144983825
0.063616262427353,0.4661803983551947
0.0458078121075337,0.2850139925153869
0.0540114327053258,0.5150137525694768
0.0442753514078487,0.3838341398792629
0.0458732601127093,0.4848132936130784
0.0140812143198643,0.3071633959657511
0.0505561852472821,0.264262466233587
0.0108140851035268,0.2532897692476828
0.0119759768143531,0.336041708616658
0.0086622042573316,0.3939929422009102
0.0351866741382886,0.50331722212534
0.0436989631292172,0.3988364886939513
0.0109679772707353,0.2639111635682853
0.0578023398302052,0.1473678754026105
0.01431740978998,0.2433399277529078
0.0653974726597698,0.5555015016164049
0.0484610845877906,0.4225117025007077
0.045665602625544,0.6065061409925628
0.0128725062292598,0.1869198485144927
0.0969969581862948,0.6826610615531609
0.0140489112976712,0.4044065846546669
0.0154039074521628,0.3081914922536873
0.0380896884863574,0.4115739156629899
0.1310701960132368,0.1517038072176344
0.0312602481433889,0.5229904827566461
0.0335486008964702,0.4079831868693721
0.0224839386827722,0.3941975661925908
0.0214630618602107,0.3454985017617854
0.0379234003652507,0.358429857592364
0.0108700998904418,0.3219273821975074
0.049357185096459,0.4399582654274118
0.0945237084415325,0.3993598725236857
0.01993726558403,0.4857978076424463
0.0294168740512829,0.3147111662320381
0.0412439694552544,0.3184797270200158
0.0633754263784673,0.5031895473613085
0.0139131178134348,0.3778080410671749
0.0261199140584953,0.4200029002751895
0.056201775763587,0.4814029551793576
0.0106149728240905,0.3406998045403008
0.0419850232649768,0.4957618394768435
0.027707889887478,0.5199762368921333
0.0414215478174048,0.402371048735859
0.0388908901043482,0.1435048458741837
0.0172012461374341,0.2840336661804871
0.0694455173469046,0.4767265625629082
0.040025306049066,0.4365761971848787
0.0676494166090911,0.6528276917047665
0.0329587119714704,0.2688392760374899
0.0251549315484549,0.3575769239064409
0.0623106534047753,0.1532750624970739
0.0553711882630042,0.3006438371464267
0.0630893811220515,0.4213831896729901
0.0145705994121877,0.3308858965388913
0.0317232758461494,0.3675548457227227
0.047525037851964,0.4417908416591161
0.0471041748585712,0.4115723749841344
0.0383840482858468,0.4488265777283102
0.0098005973294594,0.3146019091612379
0.0402259731436667,0.3513041393759282
0.0353866578348311,0.3500705022590011
0.0399909734532674,0.3943518785065958
0.1435770687840711,0.5290293798062249
0.0339486630117383,0.3972192468561853
